,VACCINATION_DATE,FirstDailyDose,FirstDoseCumulative,SecondDailyDose,SecondDoseCumulative,AdditionalDailyDose,AdditionalDoseCumulative,SingleDailyDose,SingleDoseCumulative,AtleastOneVaccine,AtleastOneVaccineCumulative,CompletedVax,CompletedVaxCumulative,FirstSecondSingleVaccinations,FirstSecondSingleVaccinationsCumulative
216,2021-07-18,2304,3565937,2371.0,3274382,,,110.0,268913.0,2414,3834850,2481,3543295,4785,7109128
217,2021-07-19,5130,3571067,4603.0,3278985,,,379.0,269292.0,5509,3840359,4982,3548277,10112,7119240
218,2021-07-20,5314,3576381,4703.0,3283688,,,366.0,269658.0,5680,3846039,5069,3553346,10383,7129623
219,2021-07-21,5632,3582013,4921.0,3288609,,,416.0,270074.0,6048,3852087,5337,3558683,10969,7140592
220,2021-07-22,6009,3588022,4616.0,3293225,,,469.0,270543.0,6478,3858565,5085,3563768,11094,7151686
221,2021-07-23,6828,3594850,4825.0,3298050,,,493.0,271036.0,7321,3865886,5318,3569086,12146,7163832
222,2021-07-24,4278,3599128,3195.0,3301245,,,267.0,271303.0,4545,3870431,3462,3572548,7740,7171572
223,2021-07-25,3290,3602418,1111.0,3302356,,,138.0,271441.0,3428,3873859,1249,3573797,4539,7176111
224,2021-07-26,6197,3608615,3890.0,3306246,,,418.0,271859.0,6615,3880474,4308,3578105,10505,7186616
225,2021-07-27,6582,3615197,4264.0,3310510,,,457.0,272316.0,7039,3887513,4721,3582826,11303,7197919
226,2021-07-28,7063,3622260,4127.0,3314637,,,460.0,272776.0,7523,3895036,4587,3587413,11650,7209569
227,2021-07-29,7058,3629318,4288.0,3318925,,,419.0,273195.0,7477,3902513,4707,3592120,11765,7221334
228,2021-07-30,7797,3637115,4784.0,3323709,,,525.0,273720.0,8322,3910835,5309,3597429,13106,7234440
229,2021-07-31,4791,3641906,3054.0,3326763,,,273.0,273993.0,5064,3915899,3327,3600756,8118,7242558
230,2021-08-01,3869,3645775,2151.0,3328914,139.0,139.0,161.0,274154.0,4030,3919929,2312,3603068,6320,7248878
231,2021-08-02,7228,3653003,3824.0,3332738,123.0,262.0,339.0,274493.0,7567,3927496,4163,3607231,11514,7260392
232,2021-08-03,7231,3660234,4073.0,3336811,85.0,347.0,515.0,275008.0,7746,3935242,4588,3611819,11904,7272296
233,2021-08-04,7400,3667634,4086.0,3340897,96.0,443.0,532.0,275540.0,7932,3943174,4618,3616437,12114,7284410
234,2021-08-05,7930,3675564,4269.0,3345166,95.0,538.0,537.0,276077.0,8467,3951641,4806,3621243,12831,7297241
235,2021-08-06,8292,3683856,4705.0,3349871,121.0,659.0,453.0,276530.0,8745,3960386,5158,3626401,13571,7310812
236,2021-08-07,5267,3689123,2807.0,3352678,88.0,747.0,263.0,276793.0,5530,3965916,3070,3629471,8425,7319237
237,2021-08-08,3951,3693074,2047.0,3354725,62.0,809.0,143.0,276936.0,4094,3970010,2190,3631661,6203,7325440
238,2021-08-09,6920,3699994,4517.0,3359242,91.0,900.0,368.0,277304.0,7288,3977298,4885,3636546,11896,7337336
239,2021-08-10,7130,3707124,4446.0,3363688,103.0,1003.0,338.0,277642.0,7468,3984766,4784,3641330,12017,7349353
240,2021-08-11,7050,3714174,4422.0,3368110,100.0,1103.0,441.0,278083.0,7491,3992257,4863,3646193,12013,7361366
241,2021-08-12,8598,3722772,4719.0,3372829,139.0,1242.0,444.0,278527.0,9042,4001299,5163,3651356,13900,7375266
242,2021-08-13,7136,3729908,5357.0,3378186,189.0,1431.0,396.0,278923.0,7532,4008831,5753,3657109,13078,7388344
243,2021-08-14,4911,3734819,3337.0,3381523,672.0,2103.0,285.0,279208.0,5196,4014027,3622,3660731,9205,7397549
244,2021-08-15,3324,3738143,2729.0,3384252,567.0,2670.0,163.0,279371.0,3487,4017514,2892,3663623,6783,7404332
245,2021-08-16,5428,3743571,5082.0,3389334,1238.0,3908.0,352.0,279723.0,5780,4023294,5434,3669057,12100,7416432
246,2021-08-17,6808,3750379,5345.0,3394679,1433.0,5341.0,389.0,280112.0,7197,4030491,5734,3674791,13975,7430407
247,2021-08-18,6320,3756699,5480.0,3400159,1612.0,6953.0,478.0,280590.0,6798,4037289,5958,3680749,13890,7444297
248,2021-08-19,6205,3762904,5537.0,3405696,1624.0,8577.0,416.0,281006.0,6621,4043910,5953,3686702,13782,7458079
249,2021-08-20,6831,3769735,6530.0,3412226,1704.0,10281.0,401.0,281407.0,7232,4051142,6931,3693633,15466,7473545
250,2021-08-21,4320,3774055,3913.0,3416139,865.0,11146.0,228.0,281635.0,4548,4055690,4141,3697774,9326,7482871
251,2021-08-22,3057,3777112,3167.0,3419306,798.0,11944.0,110.0,281745.0,3167,4058857,3277,3701051,7132,7490003
252,2021-08-23,5984,3783096,6080.0,3425386,1783.0,13727.0,285.0,282030.0,6269,4065126,6365,3707416,14132,7504135
253,2021-08-24,6547,3789643,6042.0,3431428,1726.0,15453.0,423.0,282453.0,6970,4072096,6465,3713881,14738,7518873
254,2021-08-25,6713,3796356,6199.0,3437627,1578.0,17031.0,440.0,282893.0,7153,4079249,6639,3720520,14930,7533803
255,2021-08-26,6964,3803320,6639.0,3444266,1713.0,18744.0,427.0,283320.0,7391,4086640,7066,3727586,15743,7549546
256,2021-08-27,6823,3810143,7055.0,3451321,1997.0,20741.0,316.0,283636.0,7139,4093779,7371,3734957,16191,7565737
257,2021-08-28,6898,3817041,6501.0,3457822,995.0,21736.0,324.0,283960.0,7222,4101001,6825,3741782,14718,7580455
258,2021-08-29,3732,3820773,3680.0,3461502,671.0,22407.0,610.0,284570.0,4342,4105343,4290,3746072,8693,7589148
259,2021-08-30,5927,3826700,6110.0,3467612,1524.0,23931.0,959.0,285529.0,6886,4112229,7069,3753141,14520,7603668
260,2021-08-31,5891,3832591,6037.0,3473649,1643.0,25574.0,946.0,286475.0,6837,4119066,6983,3760124,14517,7618185
261,2021-09-01,5573,3838164,5630.0,3479279,1676.0,27250.0,914.0,287389.0,6487,4125553,6544,3766668,13793,7631978
262,2021-09-02,5518,3843682,5907.0,3485186,1841.0,29091.0,703.0,288092.0,6221,4131774,6610,3773278,13969,7645947
263,2021-09-03,5987,3849669,6898.0,3492084,1813.0,30904.0,973.0,289065.0,6960,4138734,7871,3781149,15671,7661618
264,2021-09-04,3717,3853386,4335.0,3496419,863.0,31767.0,879.0,289944.0,4596,4143330,5214,3786363,9794,7671412
265,2021-09-05,2952,3856338,2807.0,3499226,650.0,32417.0,106.0,290050.0,3058,4146388,2913,3789276,6515,7677927
266,2021-09-06,1059,3857397,1149.0,3500375,208.0,32625.0,63.0,290113.0,1122,4147510,1212,3790488,2479,7680406
267,2021-09-07,5333,3862730,7274.0,3507649,1403.0,34028.0,2304.0,292417.0,7637,4155147,9578,3800066,16314,7696720
268,2021-09-08,4645,3867375,5462.0,3513111,1552.0,35580.0,364.0,292781.0,5009,4160156,5826,3805892,12023,7708743
269,2021-09-09,5001,3872376,5436.0,3518547,2258.0,37838.0,324.0,293105.0,5325,4165481,5760,3811652,13019,7721762
270,2021-09-10,6507,3878883,6639.0,3525186,2449.0,40287.0,1718.0,294823.0,8225,4173706,8357,3820009,17313,7739075
271,2021-09-11,4169,3883052,4324.0,3529510,1003.0,41290.0,665.0,295488.0,4834,4178540,4989,3824998,10161,7749236
272,2021-09-12,3162,3886214,3236.0,3532746,690.0,41980.0,436.0,295924.0,3598,4182138,3672,3828670,7524,7756760
273,2021-09-13,4877,3891091,5042.0,3537788,1519.0,43499.0,346.0,296270.0,5223,4187361,5388,3834058,11784,7768544
274,2021-09-14,4760,3895851,5422.0,3543210,1586.0,45085.0,435.0,296705.0,5195,4192556,5857,3839915,12203,7780747
275,2021-09-15,5024,3900875,5854.0,3549064,1460.0,46545.0,388.0,297093.0,5412,4197968,6242,3846157,12726,7793473
276,2021-09-16,4798,3905673,5821.0,3554885,1596.0,48141.0,336.0,297429.0,5134,4203102,6157,3852314,12551,7806024
277,2021-09-17,5242,3910915,6571.0,3561456,1906.0,50047.0,343.0,297772.0,5585,4208687,6914,3859228,14062,7820086
278,2021-09-18,3791,3914706,4563.0,3566019,919.0,50966.0,185.0,297957.0,3976,4212663,4748,3863976,9458,7829544
279,2021-09-19,2742,3917448,3158.0,3569177,686.0,51652.0,75.0,298032.0,2817,4215480,3233,3867209,6661,7836205
280,2021-09-20,3747,3921195,4670.0,3573847,1722.0,53374.0,430.0,298462.0,4177,4219657,5100,3872309,10569,7846774
281,2021-09-21,3999,3925194,4991.0,3578838,1836.0,55210.0,326.0,298788.0,4325,4223982,5317,3877626,11152,7857926
282,2021-09-22,4189,3929383,4760.0,3583598,1726.0,56936.0,458.0,299246.0,4647,4228629,5218,3882844,11133,7869059
283,2021-09-23,4162,3933545,4721.0,3588319,2163.0,59099.0,492.0,299738.0,4654,4233283,5213,3888057,11538,7880597
284,2021-09-24,5067,3938612,5597.0,3593916,4809.0,63908.0,422.0,300160.0,5489,4238772,6019,3894076,15895,7896492
285,2021-09-25,3626,3942238,3623.0,3597539,4901.0,68809.0,385.0,300545.0,4011,4242783,4008,3898084,12535,7909027
286,2021-09-26,2358,3944596,2658.0,3600197,3050.0,71859.0,424.0,300969.0,2782,4245565,3082,3901166,8490,7917517
287,2021-09-27,4501,3949097,2695.0,3602892,8833.0,80692.0,509.0,301478.0,5010,4250575,3204,3904370,16538,7934055
288,2021-09-28,4394,3953491,4440.0,3607332,9410.0,90102.0,211.0,301689.0,4605,4255180,4651,3909021,18455,7952510
289,2021-09-29,4696,3958187,4503.0,3611835,9792.0,99894.0,919.0,302608.0,5615,4260795,5422,3914443,19910,7972420
290,2021-09-30,4880,3963067,4552.0,3616387,9916.0,109810.0,792.0,303400.0,5672,4266467,5344,3919787,20140,7992560
291,2021-10-01,5474,3968541,5309.0,3621696,11774.0,121584.0,782.0,304182.0,6256,4272723,6091,3925878,23339,8015899
292,2021-10-02,2937,3971478,2888.0,3624584,5748.0,127332.0,187.0,304369.0,3124,4275847,3075,3928953,11760,8027659
293,2021-10-03,2078,3973556,2372.0,3626956,3447.0,130779.0,86.0,304455.0,2164,4278011,2458,3931411,7983,8035642
294,2021-10-04,4019,3977575,3495.0,3630451,9792.0,140571.0,232.0,304687.0,4251,4282262,3727,3935138,17538,8053180
295,2021-10-05,3952,3981527,3658.0,3634109,10125.0,150696.0,207.0,304894.0,4159,4286421,3865,3939003,17942,8071122
296,2021-10-06,4024,3985551,3574.0,3637683,8906.0,159602.0,264.0,305158.0,4288,4290709,3838,3942841,16768,8087890
297,2021-10-07,4229,3989780,3623.0,3641306,9906.0,169508.0,331.0,305489.0,4560,4295269,3954,3946795,18089,8105979
298,2021-10-08,4777,3994557,4275.0,3645581,11344.0,180852.0,282.0,305771.0,5059,4300328,4557,3951352,20678,8126657
299,2021-10-09,2683,3997240,2673.0,3648254,4292.0,185144.0,270.0,306041.0,2953,4303281,2943,3954295,9918,8136575
300,2021-10-10,1865,3999105,1843.0,3650097,2941.0,188085.0,59.0,306100.0,1924,4305205,1902,3956197,6708,8143283
301,2021-10-11,4217,4003322,3330.0,3653427,9193.0,197278.0,249.0,306349.0,4466,4309671,3579,3959776,16989,8160272
302,2021-10-12,3591,4006913,3525.0,3656952,9534.0,206812.0,271.0,306620.0,3862,4313533,3796,3963572,16921,8177193
303,2021-10-13,3956,4010869,3445.0,3660397,8718.0,215530.0,346.0,306966.0,4302,4317835,3791,3967363,16465,8193658
304,2021-10-14,5161,4016030,5482.0,3665879,9373.0,224903.0,429.0,307395.0,5590,4323425,5911,3973274,20445,8214103
305,2021-10-15,4704,4020734,4584.0,3670463,10581.0,235484.0,347.0,307742.0,5051,4328476,4931,3978205,20216,8234319
306,2021-10-16,2494,4023228,2500.0,3672963,4511.0,239995.0,290.0,308032.0,2784,4331260,2790,3980995,9795,8244114
307,2021-10-17,1808,4025036,1775.0,3674738,2770.0,242765.0,55.0,308087.0,1863,4333123,1830,3982825,6408,8250522
308,2021-10-18,4287,4029323,3568.0,3678306,9194.0,251959.0,266.0,308353.0,4553,4337676,3834,3986659,17315,8267837
309,2021-10-19,4301,4033624,4023.0,3682329,9524.0,261483.0,222.0,308575.0,4523,4342199,4245,3990904,18070,8285907
310,2021-10-20,3529,4037153,3417.0,3685746,8946.0,270429.0,254.0,308829.0,3783,4345982,3671,3994575,16146,8302053
311,2021-10-21,3300,4040453,3255.0,3689001,9891.0,280320.0,290.0,309119.0,3590,4349572,3545,3998120,16736,8318789
312,2021-10-22,4685,4045138,4024.0,3693025,18559.0,298879.0,475.0,309594.0,5160,4354732,4499,4002619,27743,8346532
313,2021-10-23,2891,4048029,2112.0,3695137,10867.0,309746.0,321.0,309915.0,3212,4357944,2433,4005052,16191,8362723
314,2021-10-24,2060,4050089,1558.0,3696695,7154.0,316900.0,78.0,309993.0,2138,4360082,1636,4006688,10850,8373573
315,2021-10-25,4548,4054637,3074.0,3699769,23216.0,340116.0,316.0,310309.0,4864,4364946,3390,4010078,31154,8404727
316,2021-10-26,4511,4059148,3087.0,3702856,25418.0,365534.0,311.0,310620.0,4822,4369768,3398,4013476,33327,8438054
317,2021-10-27,4737,4063885,3343.0,3706199,25507.0,391041.0,429.0,311049.0,5166,4374934,3772,4017248,34016,8472070
318,2021-10-28,4556,4068441,3364.0,3709563,26203.0,417244.0,496.0,311545.0,5052,4379986,3860,4021108,34619,8506689
319,2021-10-29,4970,4073411,3911.0,3713474,26318.0,443562.0,393.0,311938.0,5363,4385349,4304,4025412,35592,8542281
320,2021-10-30,2633,4076044,1841.0,3715315,13486.0,457048.0,308.0,312246.0,2941,4388290,2149,4027561,18268,8560549
321,2021-10-31,1944,4077988,1516.0,3716831,7785.0,464833.0,93.0,312339.0,2037,4390327,1609,4029170,11338,8571887
322,2021-11-01,4688,4082676,3420.0,3720251,25484.0,490317.0,342.0,312681.0,5030,4395357,3762,4032932,33934,8605821
323,2021-11-02,4250,4086926,2944.0,3723195,25869.0,516186.0,406.0,313087.0,4656,4400013,3350,4036282,33469,8639290
324,2021-11-03,4668,4091594,3056.0,3726251,25940.0,542126.0,458.0,313545.0,5126,4405139,3514,4039796,34122,8673412
325,2021-11-04,6289,4097883,3358.0,3729609,26788.0,568914.0,512.0,314057.0,6801,4411940,3870,4043666,36947,8710359
326,2021-11-05,8215,4106098,3758.0,3733367,28000.0,596914.0,408.0,314465.0,8623,4420563,4166,4047832,40381,8750740
327,2021-11-06,10070,4116168,1974.0,3735341,12777.0,609691.0,305.0,314770.0,10375,4430938,2279,4050111,25126,8775866
328,2021-11-07,7717,4123885,1468.0,3736809,7338.0,617029.0,94.0,314864.0,7811,4438749,1562,4051673,16617,8792483
329,2021-11-08,11286,4135171,3039.0,3739848,19481.0,636510.0,379.0,315243.0,11665,4450414,3418,4055091,34185,8826668
330,2021-11-09,11749,4146920,2656.0,3742504,23036.0,659546.0,268.0,315511.0,12017,4462431,2924,4058015,37709,8864377
331,2021-11-10,12562,4159482,2763.0,3745267,23615.0,683161.0,337.0,315848.0,12899,4475330,3100,4061115,39277,8903654
332,2021-11-11,11326,4170808,2382.0,3747649,22034.0,705195.0,282.0,316130.0,11608,4486938,2664,4063779,36024,8939678
333,2021-11-12,12270,4183078,3353.0,3751002,25946.0,731141.0,548.0,316678.0,12818,4499756,3901,4067680,42117,8981795
334,2021-11-13,9770,4192848,1587.0,3752589,12157.0,743298.0,342.0,317020.0,10112,4509868,1929,4069609,23856,9005651
335,2021-11-14,3919,4196767,1129.0,3753718,7223.0,750521.0,121.0,317141.0,4040,4513908,1250,4070859,12392,9018043
336,2021-11-15,8593,4205360,2521.0,3756239,20793.0,771314.0,205.0,317346.0,8798,4522706,2726,4073585,32112,9050155
337,2021-11-16,9211,4214571,2491.0,3758730,23160.0,794474.0,255.0,317601.0,9466,4532172,2746,4076331,35117,9085272
338,2021-11-17,9377,4223948,2875.0,3761605,22758.0,817232.0,312.0,317913.0,9689,4541861,3187,4079518,35322,9120594
339,2021-11-18,9280,4233228,2629.0,3764234,22520.0,839752.0,479.0,318392.0,9759,4551620,3108,4082626,34908,9155502
340,2021-11-19,9779,4243007,2914.0,3767148,27671.0,867423.0,382.0,318774.0,10161,4561781,3296,4085922,40746,9196248
341,2021-11-20,10623,4253630,1606.0,3768754,14239.0,881662.0,454.0,319228.0,11077,4572858,2060,4087982,26922,9223170
342,2021-11-21,4345,4257975,1199.0,3769953,9892.0,891554.0,99.0,319327.0,4444,4577302,1298,4089280,15535,9238705
343,2021-11-22,9777,4267752,2488.0,3772441,24885.0,916439.0,292.0,319619.0,10069,4587371,2780,4092060,37442,9276147
344,2021-11-23,9163,4276915,2398.0,3774839,25028.0,941467.0,280.0,319899.0,9443,4596814,2678,4094738,36869,9313016
345,2021-11-24,8089,4285004,2440.0,3777279,20295.0,961762.0,215.0,320114.0,8304,4605118,2655,4097393,31039,9344055
346,2021-11-25,239,4285243,74.0,3777353,602.0,962364.0,10.0,320124.0,249,4605367,84,4097477,925,9344980
347,2021-11-26,5664,4290907,4011.0,3781364,15968.0,978332.0,152.0,320276.0,5816,4611183,4163,4101640,25795,9370775
348,2021-11-27,3786,4294693,5440.0,3786804,11220.0,989552.0,134.0,320410.0,3920,4615103,5574,4107214,20580,9391355
349,2021-11-28,2419,4297112,6372.0,3793176,7690.0,997242.0,77.0,320487.0,2496,4617599,6449,4113663,16558,9407913
350,2021-11-29,6360,4303472,9243.0,3802419,18845.0,1016087.0,379.0,320866.0,6739,4624338,9622,4123285,34827,9442740
351,2021-11-30,6227,4309699,9239.0,3811658,23116.0,1039203.0,264.0,321130.0,6491,4630829,9503,4132788,38846,9481586
352,2021-12-01,7213,4316912,9564.0,3821222,25496.0,1064699.0,304.0,321434.0,7517,4638346,9868,4142656,42577,9524163
353,2021-12-02,6857,4323769,8677.0,3829899,27036.0,1091735.0,450.0,321884.0,7307,4645653,9127,4151783,43020,9567183
354,2021-12-03,7542,4331311,9183.0,3839082,30632.0,1122367.0,249.0,322133.0,7791,4653444,9432,4161215,47606,9614789
355,2021-12-04,5851,4337162,9717.0,3848799,16627.0,1138994.0,457.0,322590.0,6308,4659752,10174,4171389,32652,9647441
356,2021-12-05,3462,4340624,3243.0,3852042,9899.0,1148893.0,77.0,322667.0,3539,4663291,3320,4174709,16681,9664122
357,2021-12-06,6728,4347352,7059.0,3859101,24430.0,1173323.0,277.0,322944.0,7005,4670296,7336,4182045,38494,9702616
358,2021-12-07,6352,4353704,6948.0,3866049,25468.0,1198791.0,247.0,323191.0,6599,4676895,7195,4189240,39015,9741631
359,2021-12-08,6880,4360584,7309.0,3873358,24710.0,1223501.0,314.0,323505.0,7194,4684089,7623,4196863,39213,9780844
360,2021-12-09,6474,4367058,6947.0,3880305,25223.0,1248724.0,397.0,323902.0,6871,4690960,7344,4204207,39041,9819885
361,2021-12-10,7210,4374268,7285.0,3887590,26751.0,1275475.0,228.0,324130.0,7438,4698398,7513,4211720,41474,9861359
362,2021-12-11,4441,4378709,7597.0,3895187,14302.0,1289777.0,333.0,324463.0,4774,4703172,7930,4219650,26673,9888032
363,2021-12-12,3990,4382699,2782.0,3897969,8095.0,1297872.0,60.0,324523.0,4050,4707222,2842,4222492,14927,9902959
364,2021-12-13,5688,4388387,5719.0,3903688,22227.0,1320099.0,242.0,324765.0,5930,4713152,5961,4228453,33876,9936835
365,2021-12-14,6428,4394815,5880.0,3909568,23648.0,1343747.0,214.0,324979.0,6642,4719794,6094,4234547,36170,9973005
366,2021-12-15,7096,4401911,5614.0,3915182,21996.0,1365743.0,248.0,325227.0,7344,4727138,5862,4240409,34954,10007959
367,2021-12-16,7811,4409722,2793.0,3917975,25358.0,1391101.0,422.0,325649.0,8233,4735371,3215,4243624,36384,10044343
368,2021-12-17,7767,4417489,4129.0,3922104,26527.0,1417628.0,192.0,325841.0,7959,4743330,4321,4247945,38615,10082958
369,2021-12-18,5774,4423263,3166.0,3925270,15324.0,1432952.0,297.0,326138.0,6071,4749401,3463,4251408,24561,10107519
370,2021-12-19,3379,4426642,1340.0,3926610,9730.0,1442682.0,35.0,326173.0,3414,4752815,1375,4252783,14484,10122003
371,2021-12-20,8014,4434656,3714.0,3930324,26802.0,1469484.0,164.0,326337.0,8178,4760993,3878,4256661,38694,10160697
372,2021-12-21,8897,4443553,4086.0,3934410,27141.0,1496625.0,167.0,326504.0,9064,4770057,4253,4260914,40291,10200988
373,2021-12-22,8608,4452161,3807.0,3938217,27475.0,1524100.0,172.0,326676.0,8780,4778837,3979,4264893,40062,10241050
374,2021-12-23,8299,4460460,3486.0,3941703,22965.0,1547065.0,355.0,327031.0,8654,4787491,3841,4268734,35105,10276155
375,2021-12-24,1603,4462063,1000.0,3942703,4691.0,1551756.0,39.0,327070.0,1642,4789133,1039,4269773,7333,10283488
376,2021-12-25,50,4462113,36.0,3942739,291.0,1552047.0,1.0,327071.0,51,4789184,37,4269810,378,10283866
377,2021-12-26,2518,4464631,1741.0,3944480,7046.0,1559093.0,44.0,327115.0,2562,4791746,1785,4271595,11349,10295215
378,2021-12-27,7132,4471763,3943.0,3948423,20667.0,1579760.0,295.0,327410.0,7427,4799173,4238,4275833,32037,10327252
379,2021-12-28,7761,4479524,3743.0,3952166,23689.0,1603449.0,166.0,327576.0,7927,4807100,3909,4279742,35359,10362611
380,2021-12-29,8118,4487642,3953.0,3956119,22438.0,1625887.0,154.0,327730.0,8272,4815372,4107,4283849,34663,10397274
381,2021-12-30,7382,4495024,3734.0,3959853,20842.0,1646729.0,288.0,328018.0,7670,4823042,4022,4287871,32246,10429520
382,2021-12-31,2541,4497565,1510.0,3961363,7171.0,1653900.0,92.0,328110.0,2633,4825675,1602,4289473,11314,10440834
383,2022-01-01,695,4498260,330.0,3961693,1668.0,1655568.0,31.0,328141.0,726,4826401,361,4289834,2724,10443558
384,2022-01-02,2152,4500412,1613.0,3963306,5335.0,1660903.0,42.0,328183.0,2194,4828595,1655,4291489,9142,10452700
385,2022-01-03,3341,4503753,2040.0,3965346,10355.0,1671258.0,220.0,328403.0,3561,4832156,2260,4293749,15956,10468656
386,2022-01-04,5712,4509465,3384.0,3968730,15581.0,1686839.0,162.0,328565.0,5874,4838030,3546,4297295,24839,10493495
387,2022-01-05,6676,4516141,4606.0,3973336,17527.0,1704366.0,173.0,328738.0,6849,4844879,4779,4302074,28982,10522477
388,2022-01-06,6568,4522709,4699.0,3978035,21261.0,1725627.0,258.0,328996.0,6826,4851705,4957,4307031,32786,10555263
389,2022-01-07,5771,4528480,3651.0,3981686,18709.0,1744336.0,158.0,329154.0,5929,4857634,3809,4310840,28289,10583552
390,2022-01-08,4431,4532911,3758.0,3985444,12609.0,1756945.0,73.0,329227.0,4504,4862138,3831,4314671,20871,10604423
391,2022-01-09,2710,4535621,1995.0,3987439,7274.0,1764219.0,154.0,329381.0,2864,4865002,2149,4316820,12133,10616556
392,2022-01-10,6188,4541809,3749.0,3991188,18155.0,1782374.0,153.0,329534.0,6341,4871343,3902,4320722,28245,10644801
393,2022-01-11,6314,4548123,4150.0,3995338,17244.0,1799618.0,137.0,329671.0,6451,4877794,4287,4325009,27845,10672646
394,2022-01-12,6491,4554614,4265.0,3999603,17639.0,1817257.0,220.0,329891.0,6711,4884505,4485,4329494,28615,10701261
395,2022-01-13,6041,4560655,4034.0,4003637,16030.0,1833287.0,129.0,330020.0,6170,4890675,4163,4333657,26234,10727495
396,2022-01-14,6320,4566975,2783.0,4006420,18930.0,1852217.0,229.0,330249.0,6549,4897224,3012,4336669,28262,10755757
397,2022-01-15,2087,4569062,1007.0,4007427,5169.0,1857386.0,41.0,330290.0,2128,4899352,1048,4337717,8304,10764061
